"Isolate_Pathname","Category","Assembly_Type","Sequencing_Kit","Filtering","Polishing","sample_id","num_contigs","size","gc","md5","rep_type(s)","rep_type_accession(s)","relaxase_type(s)","relaxase_type_accession(s)","mpf_type","mpf_type_accession(s)","orit_type(s)","orit_accession(s)","predicted_mobility","mash_nearest_neighbor","mash_neighbor_distance","mash_neighbor_identification","primary_cluster_id","secondary_cluster_id","predicted_host_range_overall_rank","predicted_host_range_overall_name","observed_host_range_ncbi_rank","observed_host_range_ncbi_name","reported_host_range_lit_rank","reported_host_range_lit_name","associated_pmid(s)"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA738",8,263859,45.8021140078603,"a5053a1b6ddb61478d324341bf20c68c","IncHI2A,rep_cluster_1088","BX664015,000340__KU353730","MOBH","NC_012555_00231","MPF_F","NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200,NC_005211_00012,NC_005211_00030,NC_021845_00017,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_022651_00077,NC_010409_00124,NC_019094_00090","MOBH","CP016716","conjugative","CP045449",0.00892796,"Salmonella enterica subsp. enterica serovar Schwarzengrund","AA738","AJ049","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales",20851899
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA378",1,93057,48.0232545644068,"bf549c0150361d240149f0569d6fd088","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP022733",0.0139988,"Escherichia coli","AA378","AI389","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB241",2,4085,54.5410036719706,"5e51ec0ac2d7ceabfd7eb45a8df31d85","-","-","-","-","-","-","MOBP,MOBP","AB027308,AB027308","mobilizable","NC_021927",0.0180108,"Salmonella enterica subsp. enterica serovar Enteritidis","AB241","AJ946","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AC977",1,43610,45.6294427883513,"ec21c3e4e1a4536a91029f6d0834b51c","rep_cluster_2175","CP033354_00003","MOBP","NC_022650_00002","MPF_T","NC_023907_00079,NC_023907_00045,NC_023907_00043","-","-","conjugative","CP033354",0.0028554,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB444",1,5432,47.2938144329897,"63a3d1368c34b9e5b13a91454939f1d5","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_019076_00002,NC_017321_00002","-","-","MOBP","KY014464","mobilizable","AP019767",0.0134525,"Escherichia coli O111:H-","AB444","AK228","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB443",1,6076,46.0500329163924,"39552b7f71ae23857ff7578a0a1d1a35","-","-","MOBP","NC_019076_00002","-","-","MOBP","KR905387","mobilizable","CP035351",0.0217795,"Escherichia coli","AB443","AK226","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA979",1,5463,47.208493501739,"380d83ccf9800736fd71fcc75530148f","Col156","CP001126_00001","MOBQ","NC_019783_00003","-","-","-","-","mobilizable","NC_016840",0.0228571,"Klebsiella pneumoniae subsp. pneumoniae HS11286","AA979","AJ483","family","Enterobacteriaceae","family","Enterobacteriaceae","genus","Escherichia",25389419
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA579",1,2198,46.4058234758872,"e79f407780ac7797cc86647bbd50023b","rep_cluster_1778","001202__CP011432_00001","-","-","-","-","-","-","non-mobilizable","CP018980",0.0263945,"Escherichia coli","AA579","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA163",1,3371,55.3248294274696,"7bb1217b186868bd6f8fafe421855a97","-","-","MOBP","NC_014003_00004","-","-","MOBP","NZ_CP011065","mobilizable","CP034826",0.00547692,"Salmonella sp. SSDFZ54","AA163","AH811","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB690",2,6188,41.6289592760181,"3ba37e5be3a0feae2bce84fb0b2ce973","Col(MG828)","NC_008486","-","-","-","-","-","-","non-mobilizable","CP005932",0.0384495,"Escherichia coli APEC IMT5155","AB690","-","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AD672",1,15726,54.3749205137988,"7d6dae7cb4317d09b2ec7a8f5a061f2e","-","-","-","-","-","-","-","-","non-mobilizable","CP024288",0.0450347,"Escherichia albertii","AD672","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB686",1,1566,50.5108556832695,"4a0367b3f4e38c54988d2c38201e0c60","Col(MG828)","NC_008486","-","-","-","-","-","-","non-mobilizable","CP029109",0.00550978,"Escherichia coli","AB686","AK565","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AB444",1,10874,47.2319293728159,"66126f7a0c1937aad60a0eb0ca54c241","rep_cluster_2350","CP041342_00001","MOBP,MOBP,MOBP,MOBP","NC_017321_00002,CP041056_00010,NC_019076_00002,LT985292_00003","-","-","MOBP,MOBP","NC_019136,CP018844","mobilizable","AP019767",0.00896738,"Escherichia coli O111:H-","AB444","AK228","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AB683",1,5022,40.9199522102748,"11f31b608a3fe3be6dad8099de439f39","Col(MG828)","NC_008486","-","-","MPF_T","NC_002144_00007","-","-","non-mobilizable","CP008717",0.0126819,"Escherichia coli","AB683","AK560","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA313",1,32718,50.8099517085396,"90268278d8bb049617fedb9e40fc28e9","rep_cluster_2313","CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP043740",0.043179,"Escherichia coli","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA738",2,331810,46.7623037280371,"911b92253bc2c86e46ddba053c3b7009","IncFIA,IncHI2A,rep_cluster_1088","000136__AP014877_00014,BX664015,000340__KU353730","MOBF,MOBF,MOBF,MOBH","CP029214_00066,NC_011980_00044,MF535908_00027,NC_012555_00231","MPF_F","NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_021845_00017,NC_005211_00030,NC_005211_00012,NC_008460_00107,NC_009837_00049,NC_008460_00097,NC_017639_00100,NC_017639_00094,NC_019094_00090,NC_017659_00099,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBH,MOBF","CP016716,CP010192","conjugative","CP045449",0.0177122,"Salmonella enterica subsp. enterica serovar Schwarzengrund","AA738","AJ049","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AC977",1,43695,45.650532097494,"9cf12053662f308dbb6338d32ff9c98a","rep_cluster_2175","CP033354_00003","MOBP","NC_022650_00002","MPF_T","NC_023907_00045,NC_023907_00079","-","-","conjugative","CP033354",0.00819369,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA579",1,11058,46.5907035630313,"a4e6fe38e356b218dd48daaa61b6c7d0","rep_cluster_1778,rep_cluster_1778","001202__CP011432_00001,001198__NC_010486_00001","MOBQ","NC_011411_00002","-","-","MOBQ,MOBQ","NC_013327,NC_009791","mobilizable","KT693145",0.0380652,"Escherichia coli","AA579","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA378",1,94317,48.1440249371799,"3cc9b3d18720b61e3e4f93c1d3a93e71","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP022733",0.0182524,"Escherichia coli","AA378","AI389","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA378",1,93056,48.0237706327373,"290c0aa90d1135f5e3ef95c0d5baa4cc","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP022733",0.0139988,"Escherichia coli","AA378","AI389","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AC977",1,43604,45.6242546555362,"67355ae55c8a7c61104baea50b3d09ec","rep_cluster_2175","CP033354_00003","MOBP","NC_022650_00002","MPF_T","NC_023907_00045,NC_023907_00079,NC_023907_00043","-","-","conjugative","CP033354",0.00291212,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA579",1,9657,47.9030754892824,"4238a78bc8c045c1f8e36d576b9984b9","rep_cluster_1778,rep_cluster_1778","001202__CP011432_00001,001198__NC_010486_00001","MOBQ","NC_011411_00002","-","-","MOBQ,MOBQ","NC_013327,NC_009791","mobilizable","KT693145",0.0259767,"Escherichia coli","AA579","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA738",2,331613,46.7246458974769,"ecb145aaeabbc1a1c00815aca6314a48","IncFIA,IncHI2A,rep_cluster_1088","000136__AP014877_00014,BX664015,000340__KU353730","MOBF,MOBH","NC_017627_00068,NC_012555_00231","MPF_F","NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_021845_00017,NC_005211_00030,NC_005211_00012,NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBH,MOBF","CP016716,CP010192","conjugative","CP045449",0.0145076,"Salmonella enterica subsp. enterica serovar Schwarzengrund","AA738","AJ049","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA313",1,32705,50.8760128420731,"e58623a68844b7429161ab43a0eef8ae","rep_cluster_2313","CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP043740",0.0470041,"Escherichia coli","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AB444",1,10869,47.2628576685988,"751c10bf3e14e60277e1e5792bf5e842","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_017321_00002,NC_019076_00002","-","-","MOBP,MOBP","NC_019136,KY014464","mobilizable","AP019767",0.00741321,"Escherichia coli O111:H-","AB444","AK228","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-B1-2402-C3-H-CuP-CeN_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AB683",1,5005,40.7992007992008,"931aac96ae468c434bbb28a29c2ea352","-","-","-","-","MPF_T","NC_002144_00007","-","-","non-mobilizable","CP023652",0.00505504,"Shigella sonnei","AB683","AK560","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA378",1,94089,48.1873545260339,"cea6c2e54e1f15fb1acd8846b5071e86","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP022733",0.0180709,"Escherichia coli","AA378","AI389","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AB683",1,5001,40.6918616276745,"5870de1f87f99522526249d97a4803e6","-","-","-","-","MPF_T","NC_002144_00007","-","-","non-mobilizable","CP023652",0.00989629,"Shigella sonnei","AB683","AK560","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA313",1,32647,50.8346861886238,"cf37175411e86d5e2675ffa9ff391455","rep_cluster_2313","CP025980_00001","-","-","-","-","-","-","non-mobilizable","CP043740",0.0444041,"Escherichia coli","AA313","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AC977",1,43555,45.7123177591551,"93ecfb879295e3e45c2053fb4d062710","rep_cluster_2175","CP033354_00003","MOBP","NC_023907_00081","MPF_T","NC_023907_00045,NC_023907_00079","-","-","conjugative","CP033354",0.00865422,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AB444",1,10811,47.2574229950976,"59e54ee762a8f8978c654547bb607fc1","rep_cluster_2350","CP041342_00001","MOBP,MOBP,MOBP","NC_017321_00002,CP041056_00010,NC_022662_00003","-","-","MOBP,MOBP","NC_019136,NZ_CP016585","mobilizable","AP019767",0.00834599,"Escherichia coli O111:H-","AB444","AK228","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA738",2,331346,46.8175260905519,"8c6e1cee30f6e94ba6c422dfd81b7963","IncFIA,IncHI2A,rep_cluster_1088","000136__AP014877_00014,BX664015,000340__KU353730","MOBF,MOBF,MOBF,MOBF,MOBF,MOBH","CP029214_00066,AP018568_00098,CP023471_00010,CP008715_00128,AP018572_00011,NC_012555_00231","MPF_F","NZ_CM001154_00067,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_017659_00099,NC_010409_00124,NC_022651_00077,NC_007607_00115,NC_013437_00116,NC_002305_00127,NC_005211_00207,NC_009838_00006,NC_021845_00017,NC_005211_00030,NC_005211_00012","MOBF,MOBH","CP010192,NC_025190","conjugative","CP045449",0.0182524,"Salmonella enterica subsp. enterica serovar Schwarzengrund","AA738","AJ049","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
"EC-B1-2402-C3-H-CuP-CeN_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA579",1,11158,46.7288044452411,"2b9aba34a810d64c8145d7c35ed119d8","rep_cluster_1778,rep_cluster_1778","001202__CP011432_00001,001198__NC_010486_00001","MOBQ","NC_011411_00002","-","-","MOBQ,MOBQ","NC_013327,NC_009791","mobilizable","CP018208",0.0387085,"Escherichia coli","AA579","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AC977",1,43602,45.6286408880327,"2400e87ba26e88273535f9b18f1a0940","rep_cluster_2175","CP033354_00003","MOBP","NC_022650_00002","MPF_T","NC_023907_00045,NC_023907_00043,NC_023907_00079","-","-","conjugative","CP033354",0.00288374,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA579",1,11153,46.6152604680355,"4885a066150b8c427130e3808af23ead","rep_cluster_1778","001198__NC_010486_00001","MOBQ","NC_011411_00002","-","-","MOBQ,MOBQ","NC_009791,NC_013327","mobilizable","KT693145",0.0360949,"Escherichia coli","AA579","-","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA738",1,249234,45.3112336198111,"f57cd9e7e28289a974859c934a650053","IncHI2A,rep_cluster_1088","BX664015,000340__KU353730","MOBH","NC_012555_00231","MPF_F","NC_005211_00030,NC_021845_00017,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200,NC_005211_00012","MOBH","CP016716","conjugative","CP045449",0.00774383,"Salmonella enterica subsp. enterica serovar Schwarzengrund","AA738","AJ049","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AB683",1,4753,40.6059330948874,"b04d0112fc133f867ae60e9752ee63c2","-","-","-","-","MPF_T","NC_002144_00007","-","-","non-mobilizable","CP023652",0.00461146,"Shigella sonnei","AB683","AK560","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA313",1,111734,50.848443625038,"858e4b4206e8e2cce05d90271a4ab2c9","IncFIA,rep_cluster_2313","000136__AP014877_00014,CP025980_00001","MOBF,MOBF","CP023471_00010,NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP010192","conjugative","CP024287",0.0203459,"Escherichia albertii","AA313","AI172","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA378",1,94258,48.0627639033292,"143263a6d4647bb0400a1a23a2d055a5","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP022733",0.0140996,"Escherichia coli","AA378","AI389","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AB444",1,10850,47.2073732718894,"8922566a9d41669a043b68576eb9c8f8","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_019076_00002,NC_017321_00002","-","-","MOBP,MOBP","NC_019136,KR905387","mobilizable","AP019767",0.00744966,"Escherichia coli O111:H-","AB444","AK228","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-B1-2402-C3-H-CuP-CeN_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AF232",1,9787,48.9424747113518,"3a93ae2a8f8faa2b6561e92242f48eb4","-","-","-","-","-","-","-","-","non-mobilizable","CP034740",0.0338037,"Escherichia coli","AF232","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AA738",1,249257,45.3868898365944,"995a6ad5062dabfdd038aea23a9ea890","IncHI2A,rep_cluster_1088","BX664015,000340__KU353730","MOBH","NC_012555_00231","MPF_F","NC_005211_00030,NC_021845_00017,NC_009838_00006,NC_005211_00207,NC_005211_00200,NC_005211_00012","MOBH","CP016716","conjugative","MK169211",0.0110882,"Escherichia coli","AA738","AJ047","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AB683",1,4711,40.7344512842284,"41142db47e6cdfce8fd33fba2795b4a4","Col(MG828)","NC_008486","-","-","MPF_T","NC_002144_00007","-","-","non-mobilizable","CP023652",0.0130638,"Shigella sonnei","AB683","AK560","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-B1-2402-C3-H-CuP-CeN_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AC977",1,43661,45.6677584113969,"b57eff7b890d8c150bec763a40f8ebad","rep_cluster_2175","CP033354_00003","MOBP","NC_022650_00002","MPF_T","NC_023907_00045,NC_023907_00079","-","-","conjugative","CP033354",0.00811798,"Salmonella enterica subsp. enterica","AC977","AM370","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-B1-2402-C3-H-CuP-CeN_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AA313",1,114596,50.8647771300918,"d5778f4a2fc36b45b1316b87e2ea8b53","IncFIA,IncFII,rep_cluster_2313","000136__AP014877_00014,JN232517,CP025980_00001","MOBF,MOBF,MOBF","CP029214_00066,MF535908_00027,NC_011980_00044","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_017639_00090,NC_017659_00099,NC_019094_00090,NC_014615_00017,NC_007675_00027,NC_017054_00096,NC_010488_00021,NC_014615_00033,NC_009837_00049,NC_013437_00116,NC_009378_00101,NC_013507_00059,NC_014384_00086","MOBF","CP010192","conjugative","CP024287",0.0197565,"Escherichia albertii","AA313","AI172","genus","Escherichia","genus","Escherichia","-","-","-"
